"site";"site_lot_nbab";"date";"semaine";"lot";"nbab";"num_jour";"pdsab_calc";"saison_exp";"cadre";"expo_lum";"expo_vent";"orientation";"type";"cause_mort";"race";"origine";"somme_precipitation_7";"somme_precipitation_3";"precipitation";"humidite";"temp_12h";"moy_temp";"precipitation_J1";"precipitation_J2";"precipitation_J3";"humidite_J1";"humidite_J2";"humidite_J3";"moy_temp_J1";"moy_temp_J2";"moy_temp_J3";"Departement";"Region";"meteo_km";"alt_meteo_m";"alt_site_m";"jour"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-05-09";"semaine2";"Lot H";"300 Ab";14;83,93442623;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,5;28,5;4,4;99;13;13;2,3;21,8;5,9;92;96;94;16;19;19;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"14"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-05-16";"semaine3";"Lot H";"300 Ab";21;71,14754098;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";42,2;17,5;2,9;99;12;12;2;12,6;17,7;100;100;98;9;5;6;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"21"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-05-22";"semaine4";"Lot H";"300 Ab";27;56,72131148;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";20,4;17,3;7,1;96;16;16;5,7;4,5;0,1;95;95;72;18;18;18;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"28"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-05-29";"semaine5";"Lot H";"300 Ab";34;47,54098361;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";33;27,4;5,9;97;16;15;16,1;5,4;1,2;96;83;75;16;20;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"35"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-06-05";"semaine6";"Lot H";"300 Ab";41;41,96721311;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";31,2;15,8;5,5;97;22;17,33333333;2,3;8;1,2;97;91;85;17,66666667;17,66666667;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"42"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-06-11";"semaine7";"Lot H";"300 Ab";47;40,6557377;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";22,3;5,2;2,6;99;18;16;2,2;0,4;3,7;97;91;95;19,66666667;22;18,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"49"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-06-17";"semaine8";"Lot H";"300 Ab";53;40,98360656;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";21,3;15;0,4;88;16;15;0,5;14,1;0,1;88;97;81;16,66666667;15,66666667;15,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"56"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-06-24";"semaine9";"Lot H";"300 Ab";60;37,04918033;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";0,3;0;0;58;25;20;0;0;0,2;51;56;78;18,66666667;18,66666667;23,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"63"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-07-01";"semaine10";"Lot H";"300 Ab";67;33,7704918;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";0,1;0,1;0,1;74;28;24,33333333;0;0;0;64;72;55;24,66666667;22,33333333;21,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"70"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-07-08";"semaine11";"Lot H";"300 Ab";74;35,40983607;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";43,3;2,2;0;64;26;22;0,3;1,9;18,8;62;89;98;21,66666667;18,66666667;16,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"77"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-07-15";"semaine12";"Lot H";"300 Ab";81;35,73770492;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";1;1;1;69;28;24;0;0;0;62;68;68;25;22;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"84"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-07-22";"semaine13";"Lot H";"300 Ab";88;34,75409836;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";49,2;25,8;1,4;74;22;19;12,3;12,1;0,5;95;93;60;17;20,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"91"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-07-29";"semaine14";"Lot H";"300 Ab";95;34,42622951;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";3,4;3,4;3,4;93;21;21;0;0;0;68;66;70;25;25;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"98"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-08-04";"semaine15";"Lot H";"300 Ab";101;33,7704918;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";4,8;0;0;64;25;26;0;0;0;63;66;52;27;25,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"105"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-08-12";"semaine16";"Lot H";"300 Ab";109;37,37704918;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,9;1,9;1,9;50;27;22,33333333;0;0;24,3;50;60;93;20;18;17,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"112"
"Site Roy";"Site Roy - LOT H - 300 Ab";"2018-08-19";"semaine17";"Lot H";"300 Ab";116;35,08196721;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";13,5;9,5;0;53;27;21,66666667;2;7,5;0,1;76;96;56;19;17;22;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"119"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-04-25";"semaine1";"Lot I";"300 Ab";0;104,3333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,7;11,7;2,1;98;13;13,33333333;0;9,6;0;70;88;62;16;15,33333333;17,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"0"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-04-26";"semaine1";"Lot I";"300 Ab";1;101,6666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,9;2,3;0,2;68;15;11,66666667;2,1;0;9,6;98;70;88;13,33333333;16;15,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"1"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-04-27";"semaine1";"Lot I";"300 Ab";2;101,3333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,9;2,3;0;72;17;12,66666667;0,2;2,1;0;68;98;70;11,66666667;13,33333333;16;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"2"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-04-28";"semaine1";"Lot I";"300 Ab";3;100;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";20,8;9,1;8,9;93;15;12;0;0,2;2,1;72;68;98;12,66666667;11,66666667;13,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"3"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-04-29";"semaine1";"Lot I";"300 Ab";4;98,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";41;29,1;20,2;99;12;10;8,9;0;0,2;93;72;68;12;12,66666667;11,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"4"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-04-30";"semaine1";"Lot I";"300 Ab";5;97,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";36;33,7;4,6;98;8;6,333333333;20,2;8,9;0;99;93;72;10;12;12,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"5"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-05-01";"semaine1";"Lot I";"300 Ab";6;97,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";41,6;30,4;5,6;97;7;7;4,6;20,2;8,9;98;99;93;6,333333333;10;12;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"6"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-05-02";"semaine1";"Lot I";"300 Ab";7;97,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";40;10,7;0,5;82;10;10;5,6;4,6;20,2;97;98;99;7;6,333333333;10;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"7"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-05-09";"semaine2";"Lot I";"300 Ab";14;86;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,5;28,5;4,4;99;13;13;2,3;21,8;5,9;92;96;94;16;19;19;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"14"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-05-16";"semaine3";"Lot I";"300 Ab";21;72,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";42,2;17,5;2,9;99;12;12;2;12,6;17,7;100;100;98;9;5;6;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"21"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-05-22";"semaine4";"Lot I";"300 Ab";27;58,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";20,4;17,3;7,1;96;16;16;5,7;4,5;0,1;95;95;72;18;18;18;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"28"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-05-29";"semaine5";"Lot I";"300 Ab";34;49,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";33;27,4;5,9;97;16;15;16,1;5,4;1,2;96;83;75;16;20;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"35"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-06-05";"semaine6";"Lot I";"300 Ab";41;43,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";31,2;15,8;5,5;97;22;17,33333333;2,3;8;1,2;97;91;85;17,66666667;17,66666667;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"42"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-06-11";"semaine7";"Lot I";"300 Ab";47;42;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";22,3;5,2;2,6;99;18;16;2,2;0,4;3,7;97;91;95;19,66666667;22;18,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"49"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-06-17";"semaine8";"Lot I";"300 Ab";53;41,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";21,3;15;0,4;88;16;15;0,5;14,1;0,1;88;97;81;16,66666667;15,66666667;15,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"56"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-06-24";"semaine9";"Lot I";"300 Ab";60;37,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";0,3;0;0;58;25;20;0;0;0,2;51;56;78;18,66666667;18,66666667;23,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"63"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-07-01";"semaine10";"Lot I";"300 Ab";67;35;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";0,1;0,1;0,1;74;28;24,33333333;0;0;0;64;72;55;24,66666667;22,33333333;21,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"70"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-07-08";"semaine11";"Lot I";"300 Ab";74;36;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";43,3;2,2;0;64;26;22;0,3;1,9;18,8;62;89;98;21,66666667;18,66666667;16,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"77"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-07-15";"semaine12";"Lot I";"300 Ab";81;36;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";1;1;1;69;28;24;0;0;0;62;68;68;25;22;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"84"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-07-22";"semaine13";"Lot I";"300 Ab";88;35,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";49,2;25,8;1,4;74;22;19;12,3;12,1;0,5;95;93;60;17;20,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"91"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-07-29";"semaine14";"Lot I";"300 Ab";95;35;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";3,4;3,4;3,4;93;21;21;0;0;0;68;66;70;25;25;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"98"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-08-04";"semaine15";"Lot I";"300 Ab";101;34,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";4,8;0;0;64;25;26;0;0;0;63;66;52;27;25,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"105"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-08-12";"semaine16";"Lot I";"300 Ab";109;37,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,9;1,9;1,9;50;27;22,33333333;0;0;24,3;50;60;93;20;18;17,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"112"
"Site Roy";"Site Roy - LOT I - 300 Ab";"2018-08-19";"semaine17";"Lot I";"300 Ab";116;35,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";13,5;9,5;0;53;27;21,66666667;2;7,5;0,1;76;96;56;19;17;22;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"119"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-04-25";"semaine1";"Lot J";"300 Ab";0;101,6666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,7;11,7;2,1;98;13;13,33333333;0;9,6;0;70;88;62;16;15,33333333;17,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"0"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-04-26";"semaine1";"Lot J";"300 Ab";1;99,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,9;2,3;0,2;68;15;11,66666667;2,1;0;9,6;98;70;88;13,33333333;16;15,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"1"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-04-27";"semaine1";"Lot J";"300 Ab";2;99;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,9;2,3;0;72;17;12,66666667;0,2;2,1;0;68;98;70;11,66666667;13,33333333;16;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"2"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-04-28";"semaine1";"Lot J";"300 Ab";3;97,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";20,8;9,1;8,9;93;15;12;0;0,2;2,1;72;68;98;12,66666667;11,66666667;13,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"3"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-04-29";"semaine1";"Lot J";"300 Ab";4;96;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";41;29,1;20,2;99;12;10;8,9;0;0,2;93;72;68;12;12,66666667;11,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"4"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-04-30";"semaine1";"Lot J";"300 Ab";5;94,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";36;33,7;4,6;98;8;6,333333333;20,2;8,9;0;99;93;72;10;12;12,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"5"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-05-01";"semaine1";"Lot J";"300 Ab";6;94,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";41,6;30,4;5,6;97;7;7;4,6;20,2;8,9;98;99;93;6,333333333;10;12;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"6"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-05-02";"semaine1";"Lot J";"300 Ab";7;94,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";40;10,7;0,5;82;10;10;5,6;4,6;20,2;97;98;99;7;6,333333333;10;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"7"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-05-09";"semaine2";"Lot J";"300 Ab";14;84;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,5;28,5;4,4;99;13;13;2,3;21,8;5,9;92;96;94;16;19;19;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"14"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-05-16";"semaine3";"Lot J";"300 Ab";21;70,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";42,2;17,5;2,9;99;12;12;2;12,6;17,7;100;100;98;9;5;6;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"21"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-05-22";"semaine4";"Lot J";"300 Ab";27;57;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";20,4;17,3;7,1;96;16;16;5,7;4,5;0,1;95;95;72;18;18;18;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"28"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-05-29";"semaine5";"Lot J";"300 Ab";34;47,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";33;27,4;5,9;97;16;15;16,1;5,4;1,2;96;83;75;16;20;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"35"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-06-05";"semaine6";"Lot J";"300 Ab";41;43;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";31,2;15,8;5,5;97;22;17,33333333;2,3;8;1,2;97;91;85;17,66666667;17,66666667;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"42"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-06-11";"semaine7";"Lot J";"300 Ab";47;41;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";22,3;5,2;2,6;99;18;16;2,2;0,4;3,7;97;91;95;19,66666667;22;18,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"49"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-06-17";"semaine8";"Lot J";"300 Ab";53;41,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";21,3;15;0,4;88;16;15;0,5;14,1;0,1;88;97;81;16,66666667;15,66666667;15,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"56"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-06-24";"semaine9";"Lot J";"300 Ab";60;37,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";0,3;0;0;58;25;20;0;0;0,2;51;56;78;18,66666667;18,66666667;23,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"63"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-07-01";"semaine10";"Lot J";"300 Ab";67;35;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";0,1;0,1;0,1;74;28;24,33333333;0;0;0;64;72;55;24,66666667;22,33333333;21,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"70"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-07-08";"semaine11";"Lot J";"300 Ab";74;35,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";43,3;2,2;0;64;26;22;0,3;1,9;18,8;62;89;98;21,66666667;18,66666667;16,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"77"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-07-15";"semaine12";"Lot J";"300 Ab";81;36,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";1;1;1;69;28;24;0;0;0;62;68;68;25;22;20,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"84"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-07-22";"semaine13";"Lot J";"300 Ab";88;35,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";49,2;25,8;1,4;74;22;19;12,3;12,1;0,5;95;93;60;17;20,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"91"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-07-29";"semaine14";"Lot J";"300 Ab";95;34,66666667;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";3,4;3,4;3,4;93;21;21;0;0;0;68;66;70;25;25;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"98"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-08-04";"semaine15";"Lot J";"300 Ab";101;34;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";4,8;0;0;64;25;26;0;0;0;63;66;52;27;25,66666667;24,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"105"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-08-12";"semaine16";"Lot J";"300 Ab";109;37;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,9;1,9;1,9;50;27;22,33333333;0;0;24,3;50;60;93;20;18;17,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"112"
"Site Roy";"Site Roy - LOT J - 300 Ab";"2018-08-19";"semaine17";"Lot J";"300 Ab";116;35,33333333;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";13,5;9,5;0;53;27;21,66666667;2;7,5;0,1;76;96;56;19;17;22;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"119"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-04-25";"semaine1";"Lot K";"1000 Ab";0;101,4720314;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,7;11,7;2,1;98;13;13,33333333;0;9,6;0;70;88;62;16;15,33333333;17,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"0"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-04-26";"semaine1";"Lot K";"1000 Ab";1;99,21491658;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,9;2,3;0,2;68;15;11,66666667;2,1;0;9,6;98;70;88;13,33333333;16;15,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"1"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-04-27";"semaine1";"Lot K";"1000 Ab";2;98,5279686;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";11,9;2,3;0;72;17;12,66666667;0,2;2,1;0;68;98;70;11,66666667;13,33333333;16;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"2"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-04-28";"semaine1";"Lot K";"1000 Ab";3;96,95780177;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";20,8;9,1;8,9;93;15;12;0;0,2;2,1;72;68;98;12,66666667;11,66666667;13,33333333;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"3"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-04-29";"semaine1";"Lot K";"1000 Ab";4;95,38763494;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";41;29,1;20,2;99;12;10;8,9;0;0,2;93;72;68;12;12,66666667;11,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"4"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-04-30";"semaine1";"Lot K";"1000 Ab";5;94,8969578;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";36;33,7;4,6;98;8;6,333333333;20,2;8,9;0;99;93;72;10;12;12,66666667;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"5"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-05-01";"semaine1";"Lot K";"1000 Ab";6;94,70068695;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";41,6;30,4;5,6;97;7;7;4,6;20,2;8,9;98;99;93;6,333333333;10;12;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"6"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-05-02";"semaine1";"Lot K";"1000 Ab";7;94,11187439;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";40;10,7;0,5;82;10;10;5,6;4,6;20,2;97;98;99;7;6,333333333;10;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"7"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-05-09";"semaine2";"Lot K";"1000 Ab";14;81,35426889;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";35,5;28,5;4,4;99;13;13;2,3;21,8;5,9;92;96;94;16;19;19;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"14"
"Site Roy";"Site Roy - LOT K - 1000 Ab";"2018-05-16";"semaine3";"Lot K";"1000 Ab";21;69,38174681;"printemps";"sans";"ombre";"abrite";"O";"ruche";"sanitaire";"Noire";"GC";42,2;17,5;2,9;99;12;12;2;12,6;17,7;100;100;98;9;5;6;"Cantal";"Auvergne Rhone Alpes";6,5;843;1022;"21"
